Country,Date,Active cases,Confirmed cases,Recovered cases,Deaths
Bolivia,2020-02-19,0,0,0,0
Bolivia,2020-02-20,0,0,0,0
Bolivia,2020-02-21,0,0,0,0
Bolivia,2020-02-22,0,0,0,0
Bolivia,2020-02-23,0,0,0,0
Bolivia,2020-02-24,0,0,0,0
Bolivia,2020-02-25,0,0,0,0
Bolivia,2020-02-26,0,0,0,0
Bolivia,2020-02-27,0,0,0,0
Bolivia,2020-02-28,0,0,0,0
Bolivia,2020-02-29,0,0,0,0
Bolivia,2020-03-01,0,0,0,0
Bolivia,2020-03-02,0,0,0,0
Bolivia,2020-03-03,0,0,0,0
Bolivia,2020-03-04,0,0,0,0
Bolivia,2020-03-05,0,0,0,0
Bolivia,2020-03-06,0,0,0,0
Bolivia,2020-03-07,0,0,0,0
Bolivia,2020-03-08,0,0,0,0
Bolivia,2020-03-09,0,0,0,0
Bolivia,2020-03-10,0,0,0,0
Bolivia,2020-03-11,2,2,0,0
Bolivia,2020-03-12,2,2,0,0
Bolivia,2020-03-13,3,3,0,0
Bolivia,2020-03-14,10,10,0,0
Bolivia,2020-03-15,10,10,0,0
Bolivia,2020-03-16,11,11,0,0
Bolivia,2020-03-17,11,11,0,0
Bolivia,2020-03-18,12,12,0,0
Bolivia,2020-03-19,12,12,0,0
Bolivia,2020-03-20,15,15,0,0
Bolivia,2020-03-21,19,19,0,0
Bolivia,2020-03-22,24,24,0,0
Bolivia,2020-03-23,27,27,0,0
Bolivia,2020-03-24,29,29,0,0
Bolivia,2020-03-25,32,32,0,0
Bolivia,2020-03-26,43,43,0,0
Bolivia,2020-03-27,61,61,0,0
Bolivia,2020-03-28,74,74,0,0
Bolivia,2020-03-29,80,81,0,1
Bolivia,2020-03-30,93,97,0,4
Bolivia,2020-03-31,101,107,0,6
Bolivia,2020-04-01,107,115,1,7
Bolivia,2020-04-02,114,123,1,8
Bolivia,2020-04-03,122,132,1,9
Bolivia,2020-04-04,128,139,1,10
Bolivia,2020-04-05,145,157,2,10
Bolivia,2020-04-06,170,183,2,11
Bolivia,2020-04-07,178,194,2,14
Bolivia,2020-04-08,193,210,2,15
Bolivia,2020-04-09,244,264,2,18
Bolivia,2020-04-10,247,268,2,19
Bolivia,2020-04-11,253,275,2,20
Bolivia,2020-04-12,274,300,2,24
Bolivia,2020-04-13,301,330,2,27
Bolivia,2020-04-14,320,354,6,28
Bolivia,2020-04-15,362,397,7,28
Bolivia,2020-04-16,398,441,14,29
Bolivia,2020-04-17,408,465,26,31
Bolivia,2020-04-18,431,493,31,31
Bolivia,2020-04-19,457,520,31,32
Bolivia,2020-04-20,500,564,31,33
Bolivia,2020-04-21,527,598,37,34
Bolivia,2020-04-22,528,609,44,37
Bolivia,2020-04-23,616,703,44,43
Bolivia,2020-04-24,709,807,54,44
Bolivia,2020-04-25,766,866,54,46
Bolivia,2020-04-26,820,950,80,50
Bolivia,2020-04-27,863,1014,98,53
Bolivia,2020-04-28,888,1053,110,55
Bolivia,2020-04-29,934,1110,117,59
Bolivia,2020-04-30,973,1167,132,62
Bolivia,2020-05-01,1029,1229,134,66
Bolivia,2020-05-02,1240,1470,159,71
Bolivia,2020-05-03,1352,1594,166,76
Bolivia,2020-05-04,1425,1681,174,82
Bolivia,2020-05-05,1529,1802,187,86
Bolivia,2020-05-06,1597,1886,198,91
Bolivia,2020-05-07,1760,2081,219,102
Bolivia,2020-05-08,1923,2266,237,106
Bolivia,2020-05-09,2065,2437,258,114
Bolivia,2020-05-10,2165,2556,273,118
Bolivia,2020-05-11,2410,2831,299,122
Bolivia,2020-05-12,2523,2964,313,128
Bolivia,2020-05-13,2667,3148,339,142
Bolivia,2020-05-14,2864,3372,356,152
Bolivia,2020-05-15,2979,3577,434,164
Bolivia,2020-05-16,3188,3826,473,165
Bolivia,2020-05-17,3426,4088,493,169
Bolivia,2020-05-18,3586,4263,503,174
Bolivia,2020-05-19,3759,4481,533,189
Bolivia,2020-05-20,4167,4919,553,199
Bolivia,2020-05-21,4411,5187,561,215
Bolivia,2020-05-22,4774,5579,575,230
Bolivia,2020-05-23,5066,5915,609,240
Bolivia,2020-05-24,5384,6263,629,250
Bolivia,2020-05-25,5752,6660,647,261
Bolivia,2020-05-26,6185,7136,677,274
Bolivia,2020-05-27,6799,7768,689,280
Bolivia,2020-05-28,7356,8387,738,293
Bolivia,2020-05-29,7682,8731,749,300
Bolivia,2020-05-30,8393,9592,889,310
Bolivia,2020-05-31,8701,9982,968,313
Bolivia,2020-06-01,9051,10531,1137,343
Bolivia,2020-06-02,9317,10991,1298,376
Bolivia,2020-06-03,9731,11638,1507,400
Bolivia,2020-06-04,10172,12245,1658,415
Bolivia,2020-06-05,10562,12728,1739,427
Bolivia,2020-06-06,11002,13358,1902,454
Bolivia,2020-06-07,11092,13643,2086,465
Bolivia,2020-06-08,11315,13949,2159,475
Bolivia,2020-06-09,11967,14644,2190,487
Bolivia,2020-06-10,12508,15281,2261,512
Bolivia,2020-06-11,13260,16165,2372,533
Bolivia,2020-06-12,13939,16929,2431,559
Bolivia,2020-06-13,14489,17842,2768,585
Bolivia,2020-06-14,14735,18459,3113,611
Bolivia,2020-06-15,15011,19073,3430,632
Bolivia,2020-06-16,15472,19883,3752,659
Bolivia,2020-06-17,16004,20685,4002,679
Bolivia,2020-06-18,16800,21499,4002,697
Bolivia,2020-06-19,17091,22476,4670,715
Bolivia,2020-06-20,17686,23512,5086,740
Bolivia,2020-06-21,18161,24388,5454,773
Bolivia,2020-06-22,18816,25493,5857,820
Bolivia,2020-06-23,19243,26389,6300,846
Bolivia,2020-06-24,19816,27487,6795,876
Bolivia,2020-06-25,20252,28503,7338,913
Bolivia,2020-06-26,20753,29423,7736,934
Bolivia,2020-06-27,21548,30676,8158,970
Bolivia,2020-06-28,21993,31524,8517,1014
Bolivia,2020-06-29,22126,32125,8928,1071
Bolivia,2020-06-30,22756,33219,9340,1123
Bolivia,2020-07-01,23262,34227,9764,1201
Bolivia,2020-07-02,23899,35528,10358,1271
Bolivia,2020-07-03,24732,36818,10766,1320
Bolivia,2020-07-04,25421,38071,11272,1378
Bolivia,2020-07-05,26196,39297,11667,1434
Bolivia,2020-07-06,27104,40509,11929,1476
Costa Rica,2020-01-22,0,0,0,0
Costa Rica,2020-01-23,0,0,0,0
Costa Rica,2020-01-24,0,0,0,0
Costa Rica,2020-01-25,0,0,0,0
Costa Rica,2020-01-26,0,0,0,0
Costa Rica,2020-01-27,0,0,0,0
Costa Rica,2020-01-28,0,0,0,0
Costa Rica,2020-01-29,0,0,0,0
Costa Rica,2020-01-30,0,0,0,0
Costa Rica,2020-01-31,0,0,0,0
Costa Rica,2020-02-01,0,0,0,0
Costa Rica,2020-02-02,0,0,0,0
Costa Rica,2020-02-03,0,0,0,0
Costa Rica,2020-02-04,0,0,0,0
Costa Rica,2020-02-05,0,0,0,0
Costa Rica,2020-02-06,0,0,0,0
Costa Rica,2020-02-07,0,0,0,0
Costa Rica,2020-02-08,0,0,0,0
Costa Rica,2020-02-09,0,0,0,0
Costa Rica,2020-02-10,0,0,0,0
Costa Rica,2020-02-11,0,0,0,0
Costa Rica,2020-02-12,0,0,0,0
Costa Rica,2020-02-13,0,0,0,0
Costa Rica,2020-02-14,0,0,0,0
Costa Rica,2020-02-15,0,0,0,0
Costa Rica,2020-02-16,0,0,0,0
Costa Rica,2020-02-17,0,0,0,0
Costa Rica,2020-02-18,0,0,0,0
Costa Rica,2020-02-19,0,0,0,0
Costa Rica,2020-02-20,0,0,0,0
Costa Rica,2020-02-21,0,0,0,0
Costa Rica,2020-02-22,0,0,0,0
Costa Rica,2020-02-23,0,0,0,0
Costa Rica,2020-02-24,0,0,0,0
Costa Rica,2020-02-25,0,0,0,0
Costa Rica,2020-02-26,0,0,0,0
Costa Rica,2020-02-27,0,0,0,0
Costa Rica,2020-02-28,0,0,0,0
Costa Rica,2020-02-29,0,0,0,0
Costa Rica,2020-03-01,0,0,0,0
Costa Rica,2020-03-02,0,0,0,0
Costa Rica,2020-03-03,0,0,0,0
Costa Rica,2020-03-04,0,0,0,0
Costa Rica,2020-03-05,0,0,0,0
Costa Rica,2020-03-06,1,1,0,0
Costa Rica,2020-03-07,1,1,0,0
Costa Rica,2020-03-08,5,5,0,0
Costa Rica,2020-03-09,9,9,0,0
Costa Rica,2020-03-10,9,9,0,0
Costa Rica,2020-03-11,13,13,0,0
Costa Rica,2020-03-12,22,22,0,0
Costa Rica,2020-03-13,23,23,0,0
Costa Rica,2020-03-14,26,26,0,0
Costa Rica,2020-03-15,27,27,0,0
Costa Rica,2020-03-16,35,35,0,0
Costa Rica,2020-03-17,41,41,0,0
Costa Rica,2020-03-18,50,50,0,0
Costa Rica,2020-03-19,68,69,0,1
Costa Rica,2020-03-20,88,89,0,1
Costa Rica,2020-03-21,113,117,2,2
Costa Rica,2020-03-22,130,134,2,2
Costa Rica,2020-03-23,154,158,2,2
Costa Rica,2020-03-24,173,177,2,2
Costa Rica,2020-03-25,197,201,2,2
Costa Rica,2020-03-26,227,231,2,2
Costa Rica,2020-03-27,258,263,3,2
Costa Rica,2020-03-28,290,295,3,2
Costa Rica,2020-03-29,309,314,3,2
Costa Rica,2020-03-30,324,330,4,2
Costa Rica,2020-03-31,341,347,4,2
Costa Rica,2020-04-01,369,375,4,2
Costa Rica,2020-04-02,388,396,6,2
Costa Rica,2020-04-03,403,416,11,2
Costa Rica,2020-04-04,420,435,13,2
Costa Rica,2020-04-05,436,454,16,2
Costa Rica,2020-04-06,447,467,18,2
Costa Rica,2020-04-07,457,483,24,2
Costa Rica,2020-04-08,470,502,29,3
Costa Rica,2020-04-09,506,539,30,3
Costa Rica,2020-04-10,513,558,42,3
Costa Rica,2020-04-11,525,577,49,3
Costa Rica,2020-04-12,536,595,56,3
Costa Rica,2020-04-13,547,612,62,3
Costa Rica,2020-04-14,549,618,66,3
Costa Rica,2020-04-15,555,626,67,4
Costa Rica,2020-04-16,564,642,74,4
Costa Rica,2020-04-17,557,649,88,4
Costa Rica,2020-04-18,554,655,97,4
Costa Rica,2020-04-19,543,660,112,5
Costa Rica,2020-04-20,532,662,124,6
Costa Rica,2020-04-21,513,669,150,6
Costa Rica,2020-04-22,495,681,180,6
Costa Rica,2020-04-23,484,686,196,6
Costa Rica,2020-04-24,465,687,216,6
Costa Rica,2020-04-25,445,693,242,6
Costa Rica,2020-04-26,425,695,264,6
Costa Rica,2020-04-27,404,697,287,6
Costa Rica,2020-04-28,393,705,306,6
Costa Rica,2020-04-29,384,713,323,6
Costa Rica,2020-04-30,375,719,338,6
Costa Rica,2020-05-01,364,725,355,6
Costa Rica,2020-05-02,355,733,372,6
Costa Rica,2020-05-03,347,739,386,6
Costa Rica,2020-05-04,337,742,399,6
Costa Rica,2020-05-05,336,755,413,6
Costa Rica,2020-05-06,327,761,428,6
Costa Rica,2020-05-07,314,765,445,6
Costa Rica,2020-05-08,306,773,461,6
Costa Rica,2020-05-09,294,780,480,6
Costa Rica,2020-05-10,284,792,501,7
Costa Rica,2020-05-11,277,801,517,7
Costa Rica,2020-05-12,277,804,520,7
Costa Rica,2020-05-13,280,815,527,8
Costa Rica,2020-05-14,287,830,535,8
Costa Rica,2020-05-15,292,843,542,9
Costa Rica,2020-05-16,292,853,551,10
Costa Rica,2020-05-17,288,863,565,10
Costa Rica,2020-05-18,281,866,575,10
Costa Rica,2020-05-19,295,882,577,10
Costa Rica,2020-05-20,305,897,582,10
Costa Rica,2020-05-21,301,903,592,10
Costa Rica,2020-05-22,301,911,600,10
Costa Rica,2020-05-23,301,918,607,10
Costa Rica,2020-05-24,300,930,620,10
Costa Rica,2020-05-25,313,951,628,10
Costa Rica,2020-05-26,312,956,634,10
Costa Rica,2020-05-27,335,984,639,10
Costa Rica,2020-05-28,344,1000,646,10
Costa Rica,2020-05-29,359,1022,653,10
Costa Rica,2020-05-30,379,1047,658,10
Costa Rica,2020-05-31,377,1056,669,10
Costa Rica,2020-06-01,398,1084,676,10
Costa Rica,2020-06-02,413,1105,682,10
Costa Rica,2020-06-03,462,1157,685,10
Costa Rica,2020-06-04,497,1194,687,10
Costa Rica,2020-06-05,523,1228,695,10
Costa Rica,2020-06-06,552,1263,701,10
Costa Rica,2020-06-07,604,1318,704,10
Costa Rica,2020-06-08,619,1342,712,11
Costa Rica,2020-06-09,647,1375,717,11
Costa Rica,2020-06-10,727,1461,722,12
Costa Rica,2020-06-11,804,1538,722,12
Costa Rica,2020-06-12,869,1612,731,12
Costa Rica,2020-06-13,907,1662,743,12
Costa Rica,2020-06-14,951,1715,752,12
Costa Rica,2020-06-15,961,1744,771,12
Costa Rica,2020-06-16,990,1796,794,12
Costa Rica,2020-06-17,960,1871,899,12
Costa Rica,2020-06-18,990,1939,937,12
Costa Rica,2020-06-19,1064,2058,982,12
Costa Rica,2020-06-20,1101,2127,1014,12
Costa Rica,2020-06-21,1169,2213,1032,12
Costa Rica,2020-06-22,1222,2277,1043,12
Costa Rica,2020-06-23,1227,2368,1129,12
Costa Rica,2020-06-24,1293,2515,1210,12
Costa Rica,2020-06-25,1445,2684,1227,12
Costa Rica,2020-06-26,1544,2836,1280,12
Costa Rica,2020-06-27,1640,2979,1325,14
Costa Rica,2020-06-28,1749,3130,1366,15
Costa Rica,2020-06-29,1860,3269,1394,15
Costa Rica,2020-06-30,2007,3459,1436,16
Costa Rica,2020-07-01,2220,3753,1516,17
Costa Rica,2020-07-02,2416,4023,1589,18
Costa Rica,2020-07-03,2636,4311,1657,18
Costa Rica,2020-07-04,2882,4621,1721,18
Costa Rica,2020-07-05,3232,4996,1745,19
Costa Rica,2020-07-06,3442,5241,1776,23
Jordan,2020-01-22,0,0,0,0
Jordan,2020-01-23,0,0,0,0
Jordan,2020-01-24,0,0,0,0
Jordan,2020-01-25,0,0,0,0
Jordan,2020-01-26,0,0,0,0
Jordan,2020-01-27,0,0,0,0
Jordan,2020-01-28,0,0,0,0
Jordan,2020-01-29,0,0,0,0
Jordan,2020-01-30,0,0,0,0
Jordan,2020-01-31,0,0,0,0
Jordan,2020-02-01,0,0,0,0
Jordan,2020-02-02,0,0,0,0
Jordan,2020-02-03,0,0,0,0
Jordan,2020-02-04,0,0,0,0
Jordan,2020-02-05,0,0,0,0
Jordan,2020-02-06,0,0,0,0
Jordan,2020-02-07,0,0,0,0
Jordan,2020-02-08,0,0,0,0
Jordan,2020-02-09,0,0,0,0
Jordan,2020-02-10,0,0,0,0
Jordan,2020-02-11,0,0,0,0
Jordan,2020-02-12,0,0,0,0
Jordan,2020-02-13,0,0,0,0
Jordan,2020-02-14,0,0,0,0
Jordan,2020-02-15,0,0,0,0
Jordan,2020-02-16,0,0,0,0
Jordan,2020-02-17,0,0,0,0
Jordan,2020-02-18,0,0,0,0
Jordan,2020-02-19,0,0,0,0
Jordan,2020-02-20,0,0,0,0
Jordan,2020-02-21,0,0,0,0
Jordan,2020-02-22,0,0,0,0
Jordan,2020-02-23,0,0,0,0
Jordan,2020-02-24,0,0,0,0
Jordan,2020-02-25,0,0,0,0
Jordan,2020-02-26,0,0,0,0
Jordan,2020-02-27,0,0,0,0
Jordan,2020-02-28,0,0,0,0
Jordan,2020-02-29,0,0,0,0
Jordan,2020-03-01,0,0,0,0
Jordan,2020-03-02,0,0,0,0
Jordan,2020-03-03,1,1,0,0
Jordan,2020-03-04,1,1,0,0
Jordan,2020-03-05,1,1,0,0
Jordan,2020-03-06,1,1,0,0
Jordan,2020-03-07,1,1,0,0
Jordan,2020-03-08,1,1,0,0
Jordan,2020-03-09,1,1,0,0
Jordan,2020-03-10,1,1,0,0
Jordan,2020-03-11,1,1,0,0
Jordan,2020-03-12,1,1,0,0
Jordan,2020-03-13,0,1,1,0
Jordan,2020-03-14,0,1,1,0
Jordan,2020-03-15,7,8,1,0
Jordan,2020-03-16,16,17,1,0
Jordan,2020-03-17,33,34,1,0
Jordan,2020-03-18,51,52,1,0
Jordan,2020-03-19,68,69,1,0
Jordan,2020-03-20,84,85,1,0
Jordan,2020-03-21,84,85,1,0
Jordan,2020-03-22,111,112,1,0
Jordan,2020-03-23,126,127,1,0
Jordan,2020-03-24,153,154,1,0
Jordan,2020-03-25,171,172,1,0
Jordan,2020-03-26,211,212,1,0
Jordan,2020-03-27,216,235,18,1
Jordan,2020-03-28,227,246,18,1
Jordan,2020-03-29,238,259,18,3
Jordan,2020-03-30,237,268,26,5
Jordan,2020-03-31,239,274,30,5
Jordan,2020-04-01,237,278,36,5
Jordan,2020-04-02,249,299,45,5
Jordan,2020-04-03,247,310,58,5
Jordan,2020-04-04,244,323,74,5
Jordan,2020-04-05,230,345,110,5
Jordan,2020-04-06,217,349,126,6
Jordan,2020-04-07,209,353,138,6
Jordan,2020-04-08,202,358,150,6
Jordan,2020-04-09,204,372,161,7
Jordan,2020-04-10,195,372,170,7
Jordan,2020-04-11,197,381,177,7
Jordan,2020-04-12,181,389,201,7
Jordan,2020-04-13,169,391,215,7
Jordan,2020-04-14,155,397,235,7
Jordan,2020-04-15,144,401,250,7
Jordan,2020-04-16,136,402,259,7
Jordan,2020-04-17,135,407,265,7
Jordan,2020-04-18,137,413,269,7
Jordan,2020-04-19,134,417,276,7
Jordan,2020-04-20,136,425,282,7
Jordan,2020-04-21,124,428,297,7
Jordan,2020-04-22,113,435,315,7
Jordan,2020-04-23,112,437,318,7
Jordan,2020-04-24,108,441,326,7
Jordan,2020-04-25,105,444,332,7
Jordan,2020-04-26,103,447,337,7
Jordan,2020-04-27,100,449,342,7
Jordan,2020-04-28,93,449,348,8
Jordan,2020-04-29,87,451,356,8
Jordan,2020-04-30,83,453,362,8
Jordan,2020-05-01,87,459,364,8
Jordan,2020-05-02,84,460,367,9
Jordan,2020-05-03,85,461,367,9
Jordan,2020-05-04,86,465,370,9
Jordan,2020-05-05,87,471,375,9
Jordan,2020-05-06,87,473,377,9
Jordan,2020-05-07,104,494,381,9
Jordan,2020-05-08,114,508,385,9
Jordan,2020-05-09,126,522,387,9
Jordan,2020-05-10,142,540,389,9
Jordan,2020-05-11,163,562,390,9
Jordan,2020-05-12,177,576,390,9
Jordan,2020-05-13,181,582,392,9
Jordan,2020-05-14,184,586,393,9
Jordan,2020-05-15,186,596,401,9
Jordan,2020-05-16,194,607,404,9
Jordan,2020-05-17,196,613,408,9
Jordan,2020-05-18,207,629,413,9
Jordan,2020-05-19,223,649,417,9
Jordan,2020-05-20,217,672,446,9
Jordan,2020-05-21,218,684,457,9
Jordan,2020-05-22,230,700,461,9
Jordan,2020-05-23,225,704,470,9
Jordan,2020-05-24,228,708,471,9
Jordan,2020-05-25,223,711,479,9
Jordan,2020-05-26,123,718,586,9
Jordan,2020-05-27,125,720,586,9
Jordan,2020-05-28,222,728,497,9
Jordan,2020-05-29,214,730,507,9
Jordan,2020-05-30,218,734,507,9
Jordan,2020-05-31,208,739,522,9
Jordan,2020-06-01,202,746,535,9
Jordan,2020-06-02,197,755,549,9
Jordan,2020-06-03,187,757,561,9
Jordan,2020-06-04,190,765,566,9
Jordan,2020-06-05,204,784,571,9
Jordan,2020-06-06,200,795,586,9
Jordan,2020-06-07,192,808,607,9
Jordan,2020-06-08,195,831,627,9
Jordan,2020-06-09,179,845,657,9
Jordan,2020-06-10,191,863,663,9
Jordan,2020-06-11,211,890,670,9
Jordan,2020-06-12,235,915,671,9
Jordan,2020-06-13,266,953,678,9
Jordan,2020-06-14,270,961,682,9
Jordan,2020-06-15,278,979,692,9
Jordan,2020-06-16,279,981,693,9
Jordan,2020-06-17,285,987,693,9
Jordan,2020-06-18,295,1001,697,9
Jordan,2020-06-19,291,1008,708,9
Jordan,2020-06-20,284,1015,722,9
Jordan,2020-06-21,285,1033,739,9
Jordan,2020-06-22,282,1042,751,9
Jordan,2020-06-23,266,1047,772,9
Jordan,2020-06-24,280,1071,782,9
Jordan,2020-06-25,280,1086,797,9
Jordan,2020-06-26,265,1104,830,9
Jordan,2020-06-27,261,1111,841,9
Jordan,2020-06-28,252,1121,860,9
Jordan,2020-06-29,252,1128,867,9
Jordan,2020-06-30,241,1132,882,9
Jordan,2020-07-01,238,1133,886,9
Jordan,2020-07-02,238,1136,889,9
Jordan,2020-07-03,240,1147,897,10
Jordan,2020-07-04,238,1150,902,10
Jordan,2020-07-05,212,1164,942,10
Jordan,2020-07-06,200,1167,957,10
Saudi Arabia,2020-01-22,0,0,0,0
Saudi Arabia,2020-01-23,0,0,0,0
Saudi Arabia,2020-01-24,0,0,0,0
Saudi Arabia,2020-01-25,0,0,0,0
Saudi Arabia,2020-01-26,0,0,0,0
Saudi Arabia,2020-01-27,0,0,0,0
Saudi Arabia,2020-01-28,0,0,0,0
Saudi Arabia,2020-01-29,0,0,0,0
Saudi Arabia,2020-01-30,0,0,0,0
Saudi Arabia,2020-01-31,0,0,0,0
Saudi Arabia,2020-02-01,0,0,0,0
Saudi Arabia,2020-02-02,0,0,0,0
Saudi Arabia,2020-02-03,0,0,0,0
Saudi Arabia,2020-02-04,0,0,0,0
Saudi Arabia,2020-02-05,0,0,0,0
Saudi Arabia,2020-02-06,0,0,0,0
Saudi Arabia,2020-02-07,0,0,0,0
Saudi Arabia,2020-02-08,0,0,0,0
Saudi Arabia,2020-02-09,0,0,0,0
Saudi Arabia,2020-02-10,0,0,0,0
Saudi Arabia,2020-02-11,0,0,0,0
Saudi Arabia,2020-02-12,0,0,0,0
Saudi Arabia,2020-02-13,0,0,0,0
Saudi Arabia,2020-02-14,0,0,0,0
Saudi Arabia,2020-02-15,0,0,0,0
Saudi Arabia,2020-02-16,0,0,0,0
Saudi Arabia,2020-02-17,0,0,0,0
Saudi Arabia,2020-02-18,0,0,0,0
Saudi Arabia,2020-02-19,0,0,0,0
Saudi Arabia,2020-02-20,0,0,0,0
Saudi Arabia,2020-02-21,0,0,0,0
Saudi Arabia,2020-02-22,0,0,0,0
Saudi Arabia,2020-02-23,0,0,0,0
Saudi Arabia,2020-02-24,0,0,0,0
Saudi Arabia,2020-02-25,0,0,0,0
Saudi Arabia,2020-02-26,0,0,0,0
Saudi Arabia,2020-02-27,0,0,0,0
Saudi Arabia,2020-02-28,0,0,0,0
Saudi Arabia,2020-02-29,0,0,0,0
Saudi Arabia,2020-03-01,0,0,0,0
Saudi Arabia,2020-03-02,1,1,0,0
Saudi Arabia,2020-03-03,1,1,0,0
Saudi Arabia,2020-03-04,1,1,0,0
Saudi Arabia,2020-03-05,5,5,0,0
Saudi Arabia,2020-03-06,5,5,0,0
Saudi Arabia,2020-03-07,5,5,0,0
Saudi Arabia,2020-03-08,11,11,0,0
Saudi Arabia,2020-03-09,15,15,0,0
Saudi Arabia,2020-03-10,19,20,1,0
Saudi Arabia,2020-03-11,20,21,1,0
Saudi Arabia,2020-03-12,44,45,1,0
Saudi Arabia,2020-03-13,85,86,1,0
Saudi Arabia,2020-03-14,102,103,1,0
Saudi Arabia,2020-03-15,102,103,1,0
Saudi Arabia,2020-03-16,116,118,2,0
Saudi Arabia,2020-03-17,165,171,6,0
Saudi Arabia,2020-03-18,165,171,6,0
Saudi Arabia,2020-03-19,268,274,6,0
Saudi Arabia,2020-03-20,336,344,8,0
Saudi Arabia,2020-03-21,376,392,16,0
Saudi Arabia,2020-03-22,495,511,16,0
Saudi Arabia,2020-03-23,546,562,16,0
Saudi Arabia,2020-03-24,738,767,28,1
Saudi Arabia,2020-03-25,869,900,29,2
Saudi Arabia,2020-03-26,976,1012,33,3
Saudi Arabia,2020-03-27,1066,1104,35,3
Saudi Arabia,2020-03-28,1162,1203,37,4
Saudi Arabia,2020-03-29,1225,1299,66,8
Saudi Arabia,2020-03-30,1330,1453,115,8
Saudi Arabia,2020-03-31,1388,1563,165,10
Saudi Arabia,2020-04-01,1440,1720,264,16
Saudi Arabia,2020-04-02,1536,1885,328,21
Saudi Arabia,2020-04-03,1663,2039,351,25
Saudi Arabia,2020-04-04,1730,2179,420,29
Saudi Arabia,2020-04-05,1880,2402,488,34
Saudi Arabia,2020-04-06,2016,2605,551,38
Saudi Arabia,2020-04-07,2139,2795,615,41
Saudi Arabia,2020-04-08,2260,2932,631,41
Saudi Arabia,2020-04-09,2577,3287,666,44
Saudi Arabia,2020-04-10,2919,3651,685,47
Saudi Arabia,2020-04-11,3261,4033,720,52
Saudi Arabia,2020-04-12,3642,4462,761,59
Saudi Arabia,2020-04-13,4064,4934,805,65
Saudi Arabia,2020-04-14,4407,5369,889,73
Saudi Arabia,2020-04-15,4852,5862,931,79
Saudi Arabia,2020-04-16,5307,6380,990,83
Saudi Arabia,2020-04-17,6006,7142,1049,87
Saudi Arabia,2020-04-18,6853,8274,1329,92
Saudi Arabia,2020-04-19,7867,9362,1398,97
Saudi Arabia,2020-04-20,8891,10484,1490,103
Saudi Arabia,2020-04-21,9882,11631,1640,109
Saudi Arabia,2020-04-22,10846,12772,1812,114
Saudi Arabia,2020-04-23,11884,13930,1925,121
Saudi Arabia,2020-04-24,12926,15102,2049,127
Saudi Arabia,2020-04-25,13948,16299,2215,136
Saudi Arabia,2020-04-26,15026,17522,2357,139
Saudi Arabia,2020-04-27,16136,18811,2531,144
Saudi Arabia,2020-04-28,17141,20077,2784,152
Saudi Arabia,2020-04-29,18292,21402,2953,157
Saudi Arabia,2020-04-30,19428,22753,3163,162
Saudi Arabia,2020-05-01,20373,24097,3555,169
Saudi Arabia,2020-05-02,21518,25459,3765,176
Saudi Arabia,2020-05-03,22693,27011,4134,184
Saudi Arabia,2020-05-04,23989,28656,4476,191
Saudi Arabia,2020-05-05,24620,30251,5431,200
Saudi Arabia,2020-05-06,24946,31938,6783,209
Saudi Arabia,2020-05-07,25714,33731,7798,219
Saudi Arabia,2020-05-08,26083,35432,9120,229
Saudi Arabia,2020-05-09,26753,37136,10144,239
Saudi Arabia,2020-05-10,27345,39048,11457,246
Saudi Arabia,2020-05-11,28022,41014,12737,255
Saudi Arabia,2020-05-12,27404,42925,15257,264
Saudi Arabia,2020-05-13,26935,44830,17622,273
Saudi Arabia,2020-05-14,27535,46869,19051,283
Saudi Arabia,2020-05-15,27015,49176,21869,292
Saudi Arabia,2020-05-16,28048,52016,23666,302
Saudi Arabia,2020-05-17,28718,54752,25722,312
Saudi Arabia,2020-05-18,28277,57345,28748,320
Saudi Arabia,2020-05-19,27891,59854,31634,329
Saudi Arabia,2020-05-20,28728,62545,33478,339
Saudi Arabia,2020-05-21,28686,65077,36040,351
Saudi Arabia,2020-05-22,28352,67719,39003,364
Saudi Arabia,2020-05-23,28546,70161,41236,379
Saudi Arabia,2020-05-24,28650,72560,43520,390
Saudi Arabia,2020-05-25,28728,74795,45668,399
Saudi Arabia,2020-05-26,27865,76726,48450,411
Saudi Arabia,2020-05-27,27094,78541,51022,425
Saudi Arabia,2020-05-28,25191,80185,54553,441
Saudi Arabia,2020-05-29,24295,81766,57013,458
Saudi Arabia,2020-05-30,24021,83384,58883,480
Saudi Arabia,2020-05-31,22316,85261,62442,503
Saudi Arabia,2020-06-01,22311,87142,64306,525
Saudi Arabia,2020-06-02,22672,89011,65790,549
Saudi Arabia,2020-06-03,22444,91182,68159,579
Saudi Arabia,2020-06-04,23581,93157,68965,611
Saudi Arabia,2020-06-05,24490,95748,70616,642
Saudi Arabia,2020-06-06,26402,98869,71791,676
Saudi Arabia,2020-06-07,28385,101914,72817,712
Saudi Arabia,2020-06-08,30013,105283,74524,746
Saudi Arabia,2020-06-09,31449,108571,76339,783
Saudi Arabia,2020-06-10,33515,112288,77954,819
Saudi Arabia,2020-06-11,35145,116021,80019,857
Saudi Arabia,2020-06-12,38020,119942,81029,893
Saudi Arabia,2020-06-13,39828,123308,82548,932
Saudi Arabia,2020-06-14,41849,127541,84720,972
Saudi Arabia,2020-06-15,43147,132048,87890,1011
Saudi Arabia,2020-06-16,45723,136315,89540,1052
